robot_position,robot_orientation,centroid_record,info_gain_record
1.0221339460840522,2.418567624786003
-0.0017254519885680102,0.0010585241447361525,0.9382158010431552,0.3460448294437081
[ 4.64670587e+00 -2.68660858e-03],[ 3.15000005 -0.65000003],[0.70000001 2.40000002]
15.709189215191769,6.517662097536378,7.2066529227415455
