robot_position,robot_orientation,centroid_record,info_gain_record
0.15152948081029546,0.19582609190019803
-2.700901382297439e-05,0.0006086732066968863,0.27754186399131847,0.9607133526399957
"[0.23948635, -0.04847834]","[1.73175157, 2.20115024]","[2.80000004, 0.90000001]","[2.60000004, -1.30000002]"
7.2127588418384825,7.304621982461757,7.366152995382179,7.168293839895704
1.6998447315016334,3.52581991835878
-0.0030015861938741785,0.002416949504063036,0.8137270796538675,0.5812343736311842
"[4.20577174, -1.40001973]","[0.58587992, -0.60072875]"
8.421770797635304,148.53895792332335
