01-ac73 502.361
02-fa2c 542.66
03-e863 699.906
05-fc03 381.771
06-afc3 501.687
07-923f 750.483
08-e71d 529.615
10-bae2 395.767
11-1689 300.218
12-5973 450.302
13-cb4f 349.349
