02-2d00 790.995
03-02ef 497.4
05-2c2e 560.434
06-eae0 525.743
08-ad4c 561.104
09-eebb 665.673
11-fa96 637.375
12-66a9 431.185
13-b2c1 342.945
15-e518 487.467
