[1.92806378,2.20236211];[1.32219041e-03,-5.74302557e-04,4.09602880e-01,9.12262791e-01];[[2.97442101, -0.95619957], [0.54245602, 2.55262744], [1.29275262, 5.22306681], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[97.90639625605519], [108.93773996757453], [99.31713029165233], [0], [0], [0], [0], [0], [0], [0]];[0.54245602,2.55262744]
[0.7822607,2.47160264];[-0.00198248,0.00104194,0.9864547,0.16401865];[[3.43558086, 0.24836006], [0.5443622, 3.08817404], [-1.60000003, 2.95000004], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[3.7349747251540304], [4.157317192492699], [4.127220591566224], [0], [0], [0], [0], [0], [0], [0]];[0.5443622,3.08817404]
[3.82099443,-1.60956583];[3.84098110e-04,2.96378480e-03,-4.28983294e-01,9.03307479e-01];[[5.25000008, -2.80000014], [5.04241751, 2.45047585], [-1.60784657, 0.14808728], [0.80000001, -4.20000016], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[61.58478087017365], [58.155571285999244], [534.0495346957068], [58.58261746958472], [0], [0], [0], [0], [0], [0]];[-1.60784657,0.14808728]
[-1.36195695,0.09715419];[0.00186059,-0.00268815,0.99841347,0.05621242];[[5.3483468, 2.77026468], [-3.63333311, -0.90000001], [5.90000037, -3.10000004], [-0.99999973, -3.30000004], [-2.19999975, -1.80000002], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[97.27196984884502], [38.13803833024121], [35.732664777934296], [37.34409656157773], [38.16698774915393], [0], [0], [0], [0], [0]];[5.3483468,2.77026468]
[5.45711999,2.77560053];[7.75199610e-04,8.34000906e-05,2.93185227e-01,9.56055342e-01];[[-1.59999971, -3.00000004], [-3.99999975, 0.65000001], [8.60000044, 1.40000003], [5.8000004, -3.20000004], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[155.02196245382913], [51.092188888917384], [54.639103091669725], [52.90933667792932], [0], [0], [0], [0], [0], [0]];[-1.59999971,-3.00000004]
[-1.72261506,-3.04760524];[8.21641630e-04,1.62335272e-03,9.04354563e-01,-4.26778060e-01];[[-4.86582935, 0.3562961], [-2.46666618, -3.96666672], [5.80000061, -3.20000004], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[55.87450978874916], [57.01504483976279], [72.7979662661261], [0], [0], [0], [0], [0], [0], [0]];[5.80000061,-3.20000004]
[5.54801233,-3.22646908];[-0.00137811,-0.00353113,0.08544709,0.9963355];[[-4.18067996, 0.50270608], [-2.90499449, -3.05849433], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[41.10260344066459], [24.97276354907521], [0], [0], [0], [0], [0], [0], [0], [0]];[-4.18067996,0.50270608]
[-3.92985904,0.43407099];[0.00210894,-0.00187996,0.99673278,0.08072031];[[-4.44999954, 0.15000001], [-3.59999953, 2.40000004], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]];[[744.5414937986144], [574.2612635082224], [0], [0], [0], [0], [0], [0], [0], [0]];[-4.44999954,0.15000001]
