01-bf40 507.656
02-12f3 506.52
03-ae10 696.017
04-46b2 483.098
05-ab7a 434.765
06-338a 820.706
07-1fe1 400.414
08-f520 536.341
09-7fdf 324.46
11-0a94 502.437
