01-1488 451.485
02-6775 419.506
03-6c46 390.142
04-65b4 677.123
05-61e0 513.3
06-93d7 574.469
07-0fcc 434.509
08-e5c5 569.897
09-d50e 454.087
10-ed78 431.502
11-be1a 475.522
12-d150 454.938
13-5a10 481.426
14-e68c 627.658
16-37f5 638.416
17-ae6a 377.957
18-3e20 436.153
20-9e57 823.549
