01-e24a 612.256
02-21de 434.528
03-1c53 575.599
04-990c 408.153
05-e348 350.864
06-7e20 417.002
08-7acb 337.904
10-e44c 477.963
11-a7ac 438.548
12-66a1 395.193
13-3463 375.137
14-0825 581.043
16-4bde 600.02
17-c03e 349.569
18-77bd 377.161
20-c7e5 430.883
